# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1200ac5e6ebf4e70
# CUDA_DEVICE 0 Tesla C2050
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
1200f379d4562900,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.83,23.36,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403311,6944,8403104,0,256,181,5768,0,112248640,4826718,386632,16134,14336,75942,0,0,268899328,255992,86210
1200f379d5104480,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.9,22.84,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,420,8403311,6984,8403104,0,256,32,1024,0,112213720,4827035,387440,32320,14336,70551,0,0,268899328,247436,80001
1200f379d5cfb0c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.38,23,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403311,6912,8403104,0,256,32,1024,0,112175632,4826925,387208,27122,14336,85273,0,0,268920286,287039,95793
1200f379d6864440,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416,24.24,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8403317,6976,8403104,0,256,32,1024,0,112178029,4827023,387416,0,14336,64429,0,0,268987200,232568,73073
1200f379d73ef4e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.59,24.28,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,440,8403322,6976,8411685,0,256,32,1024,0,112437423,4826995,387304,21799,14336,64613,0,0,268899328,232347,73318
1200f379d7fdc1c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.41,22.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,430,8403298,6944,8427892,0,256,32,1024,0,112169209,4828454,386696,21800,14336,91524,0,0,268899328,310783,102746
1200f379d8b2b780,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.88,23.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8404245,6976,8403104,0,256,489,15432,0,112257084,4842624,386592,21796,14336,91795,6209,0,268899328,309972,103124
1200f379d96a7c60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.94,23.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403314,6958,8416553,0,256,194,6136,0,112214824,4828136,387380,48923,14336,91355,0,0,268932968,310207,102472
1200f379da250cc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.51,23.76,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,476,8403310,7000,8403104,0,256,32,1024,0,112343466,4827734,387200,30494,14336,91908,0,0,268899328,309130,103233
1200f379dae0b540,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.31,21.88,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403311,6978,8403104,0,256,32,1024,0,113279951,4826254,387000,36482,14336,75196,0,0,268899328,256013,85280
1200f379db9934e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.87,23.2,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,350,8403311,6980,8403104,0,256,32,1024,0,112147373,4825532,387416,0,14336,36424,0,0,268899328,155248,42320
1200f379dc55d640,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.21,20.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,494,8403306,7008,8403104,0,256,831,26184,0,112154365,4826511,386680,21797,14336,36396,0,0,268938616,155006,42373
1200f379dd112f80,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.46,23.28,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8403315,6976,8427568,0,256,32,1024,0,112234144,4826435,387256,21799,14336,36385,0,0,268899328,155156,42256
1200f379ddcce2a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.72,21.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8403303,6988,8403104,0,256,181,5768,0,112193799,4826657,386920,48916,14336,36382,0,0,268899328,139529,43451
1200f379de81b8c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.35,21.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403329,7004,8403104,0,256,32,1024,0,112269219,4833873,386800,27122,14336,64486,2401,0,268899328,233245,73215
1200f379df3b0520,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.37,20.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,442,8403321,6924,8403104,0,256,32,1024,0,112209478,4827530,387008,27122,14336,91167,0,1848,268899328,309760,102306
1200f379dff29060,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.69,21.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,424,8403327,6944,8403104,0,256,32,1024,0,112184271,4829883,387192,27122,14336,91336,0,2466,268899328,308754,102550
1200f379e0a6ee40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.18,20.8,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,408,8403300,6946,8403104,0,256,32,1024,0,112804560,4822623,386936,21778,14336,91915,0,0,268899328,310709,103123
1200f379e15fe740,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.1,21.36,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8403305,7008,8403104,0,256,32,1024,0,112254228,4826405,386484,21800,14336,103076,0,182,268899328,333503,115820
1200f379e21ee4a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.62,23.4,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8404729,6976,8426944,0,256,32,1024,0,112223920,4838329,386816,48921,14336,84279,3617,0,268899328,287054,95574
1200f379e2f0e640,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.42,25.4,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,418,8403324,7012,8403104,0,256,32,1024,0,112277576,4824647,387384,48919,14336,36385,0,0,268960926,155264,42370
1200f379e3b60c40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420,23.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,476,8403307,6920,8403104,0,256,823,25846,0,112335676,4827654,387032,27122,14336,36370,0,0,268899328,154983,42344
1200f379e46dd240,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.23,23.6,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,424,8403325,6948,8403104,0,256,32,1024,0,112388779,4827783,387544,27122,14336,36363,0,0,268899328,139210,43479
1200f379e5279e40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.51,20.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403304,6948,8403104,0,256,32,1024,0,112275145,4828182,387048,0,14336,64102,0,0,268985524,236672,72546
1200f379e5f26020,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.44,21.36,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403688,6976,8403104,0,256,833,26344,0,112206582,4826900,387048,21796,14336,64406,0,0,268908000,232034,72991
1200f379e6b835c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.27,23.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403315,6944,8403104,0,256,32,1024,0,112112848,4826762,386872,21796,14336,91493,0,0,268899328,310309,102725
1200f379e7700e20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.15,21.6,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403327,6912,8403104,0,256,32,1024,0,112297990,4827569,387128,48926,14336,91735,0,0,268949461,309993,103055
1200f379e8273c60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.06,22.84,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,446,8403303,7008,8427354,0,256,820,25736,0,112263638,4832392,386808,27122,14336,91169,2609,0,268899328,314669,102349
1200f379e8e45e00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.01,23.28,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,528,8403305,6956,8403104,0,256,32,1024,0,112225494,4829883,386504,27122,14336,114930,0,0,268899328,357075,129390
1200f379e999f840,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.42,22,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403314,6978,8403104,0,256,32,1024,0,112232477,4827350,387032,27122,14336,104812,0,0,268917695,340375,117798
1200f379ea524640,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.07,20.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403304,6948,8403104,0,256,32,1024,0,112222976,4826520,386960,21800,14336,82474,0,0,268899328,279533,92591
1200f379eb0ba380,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8421.82,21.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8408723,6976,8403104,0,256,815,25656,0,112336813,4828256,387096,21803,14336,63553,0,0,268899328,233344,72118
1200f379ebc5f460,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.82,23,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403320,6944,8403104,0,256,32,1024,0,112230431,4825999,387304,21798,14336,36394,0,4224,268899328,154980,42335
1200f379ec7e4ee0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.86,26.8,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,506,8403308,6944,8403104,0,256,32,1024,0,112185020,4826334,387608,27122,14336,36413,0,0,268899328,154427,42337
1200f379ed394fa0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.35,20.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,478,8403307,6912,8403104,0,256,32,1024,0,112159424,4825605,386936,27122,14336,64147,0,1037,268988143,216674,73867
1200f379edf1d3c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.86,21.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,444,8403325,6948,8403104,0,256,32,1024,0,112205167,4828078,387040,27122,14336,91923,0,0,268899328,314803,103235
1200f379eead71e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.86,24.52,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,412,8403300,6976,8403104,0,256,32,1024,0,112239175,4827849,386504,0,14336,64122,0,0,268982938,230775,72658
1200f379ef620140,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8415.71,23.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8408879,6978,8426829,0,256,32,1024,0,112247172,4826584,386760,21717,14336,103673,0,0,268899328,333108,116525
1200f379f01dc9a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.02,20.88,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403308,6948,8403104,0,256,32,1024,0,112219975,4827117,387448,21717,14336,109779,0,0,268899328,348292,123565
1200f379f0d6ddc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.61,23.64,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,476,8403328,6942,8403104,0,256,32,1024,0,112329913,4840089,386808,21717,14336,119286,6195,0,268899328,379111,133273
1200f379f18d9260,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.82,22.36,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403551,6944,8403104,0,256,32,1024,0,112221156,4827777,386712,27122,14336,82337,0,0,268899328,278593,92579
1200f379f2460e80,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.74,23.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,460,8403314,6962,8403104,0,256,818,25880,0,112163799,4836674,386544,27122,14336,63792,3696,0,268899328,232494,72306
1200f379f2ff7740,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.82,20.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,440,8403316,6980,8403104,0,256,798,25113,0,112289712,4825854,386472,27122,14336,36377,0,0,268899328,154994,42321
1200f379f3b7aa20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.22,23.48,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8403307,6980,8403104,0,256,32,1024,0,112251370,4827226,387608,21732,14336,64177,0,0,268917536,236451,72748
1200f379f46e0e00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.44,22.64,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403307,6948,8403104,0,256,32,1024,0,112144559,4827425,387088,21735,14336,36390,0,0,268899328,154859,42316
1200f379f52a8c40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.58,23.6,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8408734,6976,8403104,0,256,32,1024,0,112158631,4826478,387216,21738,14336,64571,0,0,268899328,217526,74358
1200f379f5e573a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.16,21.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8408803,7008,8403104,0,256,32,1024,0,113120558,4842666,386808,27122,14336,91489,6227,0,268899328,318884,102772
1200f379f6aad400,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.18,22.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,412,8403305,6944,8403104,0,256,32,1024,0,112231630,4827388,386856,27122,14336,114756,0,0,268906592,360183,129122
1200f379f75fa860,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.01,21.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403327,6974,8403104,0,256,32,1024,0,112199658,4828298,387024,27122,14336,100283,0,4514,268899328,325628,115063
1200f379f8185ce0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.85,20.52,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8403310,6956,8403104,0,256,32,1024,0,112243116,4828555,387560,48860,14336,135597,0,0,268927176,406637,151983
1200f379f8d16ac0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.18,20.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,380,8408708,6948,8403104,0,256,32,1024,0,112132434,4825762,386432,21732,14336,92177,0,0,268899328,302029,104911
1200f379f995d3a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.74,23.88,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403306,6988,8403104,0,256,32,1024,0,112257042,4827465,387144,21735,14336,97820,0,0,268899328,323606,109822
1200f379fbcbc020,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.43,35.48,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403314,6920,8403104,0,256,32,1024,0,112199172,4826243,386544,0,14336,36372,0,0,268899328,155994,42264
1200f379fc8b0f00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8415.74,24.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403316,6944,8403104,0,256,32,1024,0,112155437,4828387,387520,27122,14336,64158,536,0,268899328,233153,72711
1200f379fd426800,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.02,23.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403370,6948,8403104,0,256,32,1024,0,112188475,4828185,387384,21717,14336,75983,0,0,268929251,253108,86224
1200f379fdfbcfe0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.28,23.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403306,6950,8403104,0,256,32,1024,0,112231476,4826639,386840,21735,14336,79332,0,0,268899328,265030,90049
1200f379fecbb020,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.58,25.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458767,1805,4,0,0,0,420,8403317,6976,8403104,0,256,2031,59373,0,112200341,4827468,386928,0,14336,65298,0,0,268899328,238591,73935
1200f379ff8ca9a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.98,23.6,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403310,6944,8403104,0,256,32,1024,0,113210436,4824656,387560,27122,14336,64192,0,0,268899328,229890,72802
1200f37a00446300,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.63,20.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,446,8403315,6976,8403104,0,256,272,8632,0,112244879,4826426,387408,27122,14336,36416,0,0,268986780,150634,42375
1200f37a00fc04e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.46,23.24,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403309,6978,8403104,0,256,32,1024,0,112278454,4825997,386912,48857,14336,63968,0,0,268899328,233671,72548
1200f37a01b6b080,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8421.34,23.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,476,8403323,6976,8403104,0,256,32,1024,0,112265500,4827374,386776,21729,14336,36389,0,0,268899328,154878,42377
1200f37a026e5260,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.85,20.6,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,476,8403323,6980,8403104,0,256,32,1024,0,112110535,4827234,387256,21738,14336,36379,0,0,268899328,154751,42328
1200f37a03256400,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.4,20.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,512,8403310,6976,8430213,0,256,32,1024,0,112190004,4827866,386984,0,14336,36382,0,0,268899328,139262,43431
1200f37a03dbb7e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.1,22.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403325,7006,8403104,0,256,826,26008,0,112353915,4840251,387184,0,14336,64058,4733,0,268899328,232098,72665
1200f37a049686c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.77,21.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403313,6956,8403104,0,256,32,1024,0,112189724,4826545,387448,27122,14336,114882,0,0,268899328,356451,129228
1200f37a054c2900,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.33,20,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,440,8403311,6974,8403104,0,256,32,1024,0,112144090,4828269,387384,48854,14336,104219,0,0,268899328,338793,117155
1200f37a06047ca0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.82,21.12,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403311,6976,8403104,0,256,32,1024,0,112311904,4830145,387168,48860,14336,130862,1521,0,268899328,410572,145571
1200f37a06bd31a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.62,20.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403309,6948,8403104,0,256,32,1024,0,112260534,4827607,387264,21738,14336,91810,0,0,268899328,310970,103104
1200f37a07801b80,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.03,24,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403318,6978,8403104,0,256,32,1024,0,112250429,4825583,386880,0,14336,68658,0,997,268899328,234794,77857
1200f37a0834c600,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.25,22.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,424,8403474,6948,8403104,0,256,32,1024,0,112199621,4824446,387288,0,14336,63764,0,0,268911944,233957,72376
