# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1200fce6996df538
# CUDA_DEVICE 0 Tesla C2050
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
120108f5356d18c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74063677,4627866,128,0,128,47537,141,0,0,110739005,86096,180
120108f535e832c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.57,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044799,4627898,128,0,128,49614,142,0,0,110739005,77298,182
120108f536634c80,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.5,4,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044925,4627880,128,0,128,49396,141,0,439,110739005,86600,180
120108f536de65e0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.54,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044927,4627876,128,0,128,49446,142,0,0,110739005,78228,182
120108f537598040,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.38,37.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045053,4627898,128,0,128,49480,142,0,0,110739005,77673,182
120108f537d5da00,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8069.28,5.64,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045181,4627874,128,0,128,49242,141,0,0,110739005,86648,180
120108f538510280,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.5,4.12,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045247,4627902,128,12525,128,51228,11280,0,0,110739005,92415,14115
120108f538cc1c00,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.66,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045213,4629080,128,0,128,49509,29286,0,0,110739005,143571,35115
120108f539473660,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4.8,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045151,4627890,128,0,128,55105,22171,0,0,110739005,118783,26001
120108f539c250a0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045309,4627882,128,0,128,58838,144,0,0,110739005,78374,186
