col	row	isTF	isLib	isDud	isAmbg	nCall	cf	ie	dr	keySNR	keySD	keySig	oneSig	zeroSig	ppf	medAbsRes	multiplier
42	18	0	1	0	0	122	0.0120	0.0088	0.00023	15.001	0.072	1.085	1.086	0.001	0.450	0.034	0.000
31	18	0	1	0	0	124	0.0120	0.0088	0.00023	13.440	0.069	0.933	0.934	0.001	0.450	0.036	0.000
6	19	0	1	0	0	120	0.0120	0.0088	0.00023	25.223	0.041	1.035	1.054	0.019	0.417	0.043	0.000
2	19	0	1	0	0	114	0.0120	0.0088	0.00023	15.187	0.071	1.083	1.084	0.001	0.450	0.028	0.000
7	19	0	1	0	0	123	0.0120	0.0088	0.00023	23.107	0.041	0.957	0.985	0.028	0.450	0.034	0.000
9	19	0	1	0	0	116	0.0120	0.0088	0.00023	38.358	0.026	0.998	0.999	0.001	0.433	0.036	0.000
4	19	0	1	0	0	121	0.0120	0.0088	0.00023	20.777	0.050	1.035	1.036	0.001	0.500	0.087	0.000
19	19	0	1	0	0	108	0.0120	0.0088	0.00023	28.882	0.033	0.961	0.980	0.019	0.383	0.032	0.000
18	19	0	1	0	0	113	0.0120	0.0088	0.00023	17.656	0.054	0.946	0.947	0.001	0.433	0.035	0.000
12	19	0	1	0	0	128	0.0120	0.0088	0.00023	41.543	0.024	0.981	0.983	0.002	0.433	0.026	0.000
33	18	0	1	0	0	127	0.0120	0.0088	0.00023	10.542	0.082	0.865	0.883	0.019	0.450	0.042	0.000
23	19	0	1	0	0	111	0.0120	0.0088	0.00023	12.906	0.083	1.073	1.074	0.001	0.433	0.027	0.000
25	19	0	1	0	0	113	0.0120	0.0088	0.00023	22.525	0.043	0.963	0.964	0.001	0.400	0.038	0.000
16	19	0	1	0	0	114	0.0120	0.0088	0.00023	14.453	0.065	0.942	0.943	0.001	0.500	0.039	0.000
11	19	0	1	0	0	128	0.0120	0.0088	0.00023	32.217	0.031	0.993	0.994	0.001	0.567	0.027	0.000
39	19	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
26	19	0	1	0	0	123	0.0120	0.0088	0.00023	21.928	0.045	0.976	0.986	0.010	0.450	0.033	0.000
31	19	0	1	0	0	122	0.0120	0.0088	0.00023	16.148	0.052	0.841	0.891	0.050	0.433	0.027	0.000
20	19	0	1	0	0	114	0.0120	0.0088	0.00023	23.613	0.042	0.996	0.998	0.001	0.433	0.019	0.000
28	19	0	1	0	0	147	0.0120	0.0088	0.00023	16.695	0.054	0.904	0.914	0.010	0.417	0.045	0.000
32	17	0	1	0	0	139	0.0120	0.0088	0.00023	39.647	0.026	1.035	1.036	0.001	0.567	0.220	0.000
38	19	0	1	0	0	112	0.0120	0.0088	0.00023	68.136	0.015	1.053	1.054	0.001	0.400	0.021	0.000
30	19	0	1	0	0	122	0.0120	0.0088	0.00023	19.997	0.043	0.865	0.866	0.001	0.417	0.051	0.000
33	19	0	1	0	0	118	0.0120	0.0088	0.00023	24.953	0.039	0.968	0.969	0.001	0.367	0.038	0.000
35	19	0	1	0	0	110	0.0120	0.0088	0.00023	60.499	0.015	0.917	0.918	0.001	0.467	0.071	0.000
24	17	0	1	0	0	147	0.0120	0.0088	0.00023	14.490	0.083	1.208	1.209	0.001	0.633	0.195	0.000
32	18	0	1	0	0	143	0.0120	0.0088	0.00023	15.747	0.074	1.172	1.174	0.001	0.517	0.132	0.000
36	19	0	1	0	0	122	0.0120	0.0088	0.00023	18.722	0.054	1.004	1.005	0.001	0.467	0.044	0.000
16	18	0	1	0	0	149	0.0120	0.0088	0.00023	31.407	0.036	1.115	1.116	0.001	0.567	0.174	0.000
44	19	0	1	0	0	114	0.0120	0.0088	0.00023	11.567	0.088	1.013	1.014	0.001	0.467	0.035	0.000
8	19	0	1	0	0	124	0.0120	0.0088	0.00023	6.361	0.166	1.057	1.058	0.001	0.483	0.032	0.000
41	19	0	1	0	0	135	0.0120	0.0088	0.00023	12.107	0.084	1.020	1.021	0.001	0.383	0.038	0.000
29	19	0	1	0	0	130	0.0120	0.0088	0.00023	11.795	0.080	0.948	0.949	0.001	0.533	0.039	0.000
46	19	0	1	0	0	119	0.0120	0.0088	0.00023	14.591	0.069	1.003	1.004	0.001	0.433	0.078	0.000
48	19	0	1	0	0	116	0.0120	0.0088	0.00023	19.650	0.051	1.010	1.011	0.001	0.467	0.038	0.000
3	20	0	1	0	0	114	0.0120	0.0088	0.00023	6.902	0.123	0.849	0.851	0.001	0.400	0.030	0.000
2	20	0	1	0	0	108	0.0120	0.0088	0.00023	13.862	0.068	0.948	0.957	0.010	0.467	0.034	0.000
4	20	0	1	0	0	117	0.0120	0.0088	0.00023	28.376	0.035	0.982	0.983	0.001	0.417	0.038	0.000
5	20	0	1	0	0	115	0.0120	0.0088	0.00023	32.961	0.030	1.001	1.002	0.001	0.483	0.033	0.000
7	20	0	1	0	0	121	0.0120	0.0088	0.00023	14.852	0.068	1.004	1.009	0.005	0.450	0.029	0.000
13	20	0	1	0	0	111	0.0120	0.0088	0.00023	15.416	0.061	0.938	0.944	0.006	0.433	0.040	0.000
49	19	0	1	0	0	117	0.0120	0.0088	0.00023	18.968	0.053	1.005	1.006	0.001	0.383	0.026	0.000
15	20	0	1	0	0	118	0.0120	0.0088	0.00023	43.687	0.021	0.931	0.939	0.008	0.467	0.051	0.000
21	20	0	1	0	0	116	0.0120	0.0088	0.00023	11.703	0.080	0.936	0.937	0.001	0.450	0.031	0.000
22	20	0	1	0	0	114	0.0120	0.0088	0.00023	21.771	0.043	0.926	0.935	0.009	0.450	0.035	0.000
12	16	0	1	0	0	189	0.0120	0.0088	0.00023	22.650	0.047	1.067	1.070	0.003	0.750	0.182	0.000
28	20	0	1	0	0	108	0.0120	0.0088	0.00023	22.480	0.044	0.997	0.998	0.001	0.350	0.030	0.000
20	20	0	1	0	0	119	0.0120	0.0088	0.00023	16.074	0.062	0.989	0.990	0.001	0.433	0.039	0.000
47	19	0	1	0	0	125	0.0120	0.0088	0.00023	18.484	0.054	1.002	1.003	0.001	0.433	0.028	0.000
30	20	0	1	0	0	117	0.0120	0.0088	0.00023	13.146	0.078	1.030	1.031	0.001	0.433	0.046	0.000
23	20	0	1	0	0	112	0.0120	0.0088	0.00023	48.755	0.021	1.017	1.018	0.001	0.450	0.023	0.000
24	20	0	1	0	0	117	0.0120	0.0088	0.00023	12.635	0.078	0.980	0.981	0.001	0.433	0.060	0.000
34	20	0	1	0	0	104	0.0120	0.0088	0.00023	5.303	0.166	0.882	0.883	0.001	0.383	0.033	0.000
33	20	0	1	0	0	112	0.0120	0.0088	0.00023	16.172	0.060	0.975	0.976	0.001	0.433	0.039	0.000
36	20	0	1	0	0	115	0.0120	0.0088	0.00023	41.786	0.024	0.985	0.986	0.001	0.450	0.024	0.000
48	18	0	1	0	0	150	0.0120	0.0088	0.00023	17.582	0.059	1.034	1.045	0.011	0.483	0.129	0.000
38	20	0	1	0	0	110	0.0120	0.0088	0.00023	20.757	0.044	0.913	0.958	0.045	0.400	0.040	0.000
40	20	0	1	0	0	108	0.0120	0.0088	0.00023	40.365	0.024	0.977	0.978	0.001	0.450	0.035	0.000
17	20	0	1	0	0	116	0.0120	0.0088	0.00023	10.087	0.089	0.898	0.899	0.001	0.367	0.067	0.000
39	20	0	1	0	0	129	0.0120	0.0088	0.00023	38.524	0.025	0.975	0.987	0.012	0.383	0.026	0.000
40	19	0	1	0	0	136	0.0120	0.0088	0.00023	10.266	0.108	1.108	1.109	0.001	0.517	0.105	0.000
46	20	0	1	0	0	104	0.0120	0.0088	0.00023	20.089	0.049	0.979	0.980	0.001	0.367	0.027	0.000
45	20	0	1	0	0	118	0.0120	0.0088	0.00023	7.192	0.139	1.001	1.019	0.019	0.500	0.100	0.000
48	20	0	1	0	0	116	0.0120	0.0088	0.00023	10.437	0.093	0.966	0.970	0.004	0.417	0.036	0.000
44	20	0	1	0	0	111	0.0120	0.0088	0.00023	19.297	0.052	1.011	1.012	0.001	0.417	0.048	0.000
19	20	0	1	0	0	118	0.0120	0.0088	0.00023	13.701	0.072	0.993	0.994	0.001	0.400	0.033	0.000
37	20	0	1	0	0	120	0.0120	0.0088	0.00023	4.237	0.182	0.770	0.807	0.037	0.417	0.058	0.000
47	20	0	1	0	0	111	0.0120	0.0088	0.00023	20.564	0.046	0.949	0.950	0.001	0.450	0.029	0.000
1	21	0	1	0	0	117	0.0120	0.0088	0.00023	13.193	0.078	1.036	1.037	0.001	0.433	0.035	0.000
0	21	0	1	0	0	116	0.0120	0.0088	0.00023	17.509	0.054	0.939	0.940	0.001	0.550	0.040	0.000
4	21	0	1	0	0	107	0.0120	0.0088	0.00023	17.189	0.056	0.959	0.960	0.001	0.467	0.029	0.000
7	21	0	1	0	0	122	0.0120	0.0088	0.00023	6.365	0.150	0.954	0.968	0.015	0.433	0.054	0.000
8	21	0	1	0	0	113	0.0120	0.0088	0.00023	12.816	0.076	0.972	0.973	0.001	0.483	0.048	0.000
6	21	0	1	0	0	113	0.0120	0.0088	0.00023	15.659	0.064	1.001	1.003	0.001	0.467	0.035	0.000
12	21	0	1	0	0	121	0.0120	0.0088	0.00023	18.924	0.052	0.976	0.977	0.001	0.450	0.028	0.000
3	21	0	1	0	0	123	0.0120	0.0088	0.00023	10.995	0.084	0.921	0.922	0.001	0.433	0.029	0.000
10	21	0	1	0	0	124	0.0120	0.0088	0.00023	22.788	0.046	1.044	1.045	0.001	0.467	0.040	0.000
45	19	0	1	0	0	135	0.0120	0.0088	0.00023	30.389	0.035	1.063	1.064	0.001	0.417	0.087	0.000
5	21	0	1	0	0	39	0.0120	0.0088	0.00023	9.374	0.037	0.351	0.365	0.014	0.333	0.064	0.000
9	21	0	1	0	0	129	0.0120	0.0088	0.00023	19.728	0.054	1.060	1.061	0.001	0.433	0.095	0.000
20	21	0	1	0	0	115	0.0120	0.0088	0.00023	11.401	0.079	0.901	0.902	0.001	0.400	0.037	0.000
14	21	0	1	0	0	137	0.0120	0.0088	0.00023	10.368	0.084	0.876	0.877	0.001	0.517	0.051	0.000
49	20	0	1	0	0	125	0.0120	0.0088	0.00023	29.887	0.033	0.972	0.981	0.009	0.450	0.032	0.000
22	21	0	1	0	0	120	0.0120	0.0088	0.00023	23.632	0.041	0.971	0.972	0.001	0.500	0.032	0.000
23	21	0	1	0	0	120	0.0120	0.0088	0.00023	11.026	0.090	0.991	0.992	0.001	0.417	0.035	0.000
18	21	0	1	0	0	123	0.0120	0.0088	0.00023	21.827	0.043	0.938	0.939	0.001	0.433	0.029	0.000
27	21	0	1	0	0	113	0.0120	0.0088	0.00023	13.598	0.086	1.163	1.164	0.001	0.450	0.058	0.000
25	21	0	1	0	0	112	0.0120	0.0088	0.00023	17.380	0.052	0.904	0.922	0.018	0.517	0.032	0.000
16	21	0	1	0	0	137	0.0120	0.0088	0.00023	39.590	0.024	0.933	0.938	0.005	0.433	0.024	0.000
25	20	0	1	0	0	134	0.0120	0.0088	0.00023	16.281	0.059	0.968	0.969	0.001	0.483	0.104	0.000
30	21	0	1	0	0	108	0.0120	0.0088	0.00023	16.730	0.059	0.993	0.994	0.001	0.417	0.030	0.000
37	19	0	1	0	0	158	0.0120	0.0088	0.00023	16.130	0.069	1.113	1.117	0.004	0.483	0.125	0.000
31	21	0	1	0	0	118	0.0120	0.0088	0.00023	8.753	0.112	0.983	0.986	0.003	0.450	0.030	0.000
11	21	0	1	0	0	119	0.0120	0.0088	0.00023	32.685	0.029	0.933	0.938	0.005	0.417	0.029	0.000
32	20	0	1	0	0	157	0.0120	0.0088	0.00023	16.565	0.055	0.913	0.987	0.073	0.417	0.093	0.000
28	21	0	1	0	0	127	0.0120	0.0088	0.00023	24.960	0.038	0.943	0.944	0.001	0.400	0.024	0.000
35	21	0	1	0	0	119	0.0120	0.0088	0.00023	10.549	0.088	0.925	0.926	0.001	0.400	0.033	0.000
9	17	0	1	0	0	184	0.0120	0.0088	0.00023	12.107	0.086	1.038	1.085	0.048	0.700	0.180	0.000
19	21	0	1	0	0	137	0.0120	0.0088	0.00023	26.990	0.038	1.025	1.027	0.001	0.550	0.080	0.000
40	21	0	1	0	0	110	0.0120	0.0088	0.00023	20.674	0.048	0.996	0.997	0.001	0.400	0.023	0.000
41	20	0	1	0	0	130	0.0120	0.0088	0.00023	21.084	0.053	1.116	1.118	0.001	0.417	0.063	0.000
43	21	0	1	0	0	115	0.0120	0.0088	0.00023	33.423	0.030	1.004	1.005	0.001	0.467	0.041	0.000
33	21	0	1	0	0	132	0.0120	0.0088	0.00023	16.910	0.054	0.907	0.908	0.001	0.467	0.039	0.000
46	21	0	1	0	0	120	0.0120	0.0088	0.00023	11.313	0.082	0.926	0.927	0.001	0.467	0.041	0.000
41	21	0	1	0	0	123	0.0120	0.0088	0.00023	27.565	0.035	0.965	0.966	0.001	0.383	0.073	0.000
34	21	0	1	0	0	130	0.0120	0.0088	0.00023	15.560	0.062	0.972	0.975	0.003	0.450	0.028	0.000
35	16	0	1	0	0	200	0.0120	0.0088	0.00023	2.771	0.271	0.752	1.004	0.252	0.783	0.203	0.000
1	22	0	1	0	0	108	0.0120	0.0088	0.00023	17.687	0.060	1.053	1.054	0.001	0.417	0.041	0.000
47	21	0	1	0	0	121	0.0120	0.0088	0.00023	17.353	0.054	0.933	0.946	0.013	0.400	0.036	0.000
17	21	0	1	0	0	131	0.0120	0.0088	0.00023	16.805	0.063	1.060	1.061	0.001	0.467	0.068	0.000
37	21	0	1	0	0	122	0.0120	0.0088	0.00023	7.263	0.135	0.984	0.985	0.001	0.433	0.032	0.000
39	21	0	1	0	0	129	0.0120	0.0088	0.00023	20.970	0.044	0.912	0.944	0.032	0.400	0.043	0.000
6	22	0	1	0	0	118	0.0120	0.0088	0.00023	44.337	0.022	0.987	0.988	0.001	0.383	0.025	0.000
0	22	0	1	0	0	115	0.0120	0.0088	0.00023	38.451	0.028	1.074	1.076	0.001	0.500	0.078	0.000
12	22	0	1	0	0	110	0.0120	0.0088	0.00023	18.509	0.050	0.931	0.936	0.005	0.417	0.024	0.000
17	22	0	1	0	0	116	0.0120	0.0088	0.00023	38.811	0.026	1.008	1.009	0.001	0.450	0.024	0.000
15	22	0	1	0	0	118	0.0120	0.0088	0.00023	15.883	0.062	0.987	0.988	0.001	0.383	0.029	0.000
2	21	0	1	0	0	110	0.0120	0.0088	0.00023	14.921	0.048	0.713	0.714	0.001	0.417	0.189	0.000
29	21	0	1	0	0	147	0.0120	0.0088	0.00023	23.203	0.048	1.112	1.113	0.001	0.467	0.076	0.000
32	21	0	1	0	0	157	0.0120	0.0088	0.00023	4.564	0.155	0.707	1.024	0.317	0.400	0.141	0.000
3	22	0	1	0	0	125	0.0120	0.0088	0.00023	18.057	0.059	1.070	1.071	0.001	0.350	0.024	0.000
18	22	0	1	0	0	117	0.0120	0.0088	0.00023	5.313	0.204	1.081	1.083	0.001	0.417	0.147	0.000
23	22	0	1	0	0	112	0.0120	0.0088	0.00023	41.488	0.024	1.008	1.009	0.001	0.483	0.035	0.000
21	22	0	1	0	0	123	0.0120	0.0088	0.00023	54.866	0.017	0.951	0.952	0.001	0.450	0.041	0.000
34	22	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
20	22	0	1	0	0	127	0.0120	0.0088	0.00023	15.039	0.066	0.988	0.989	0.001	0.433	0.064	0.000
26	22	0	1	0	0	111	0.0120	0.0088	0.00023	73.394	0.014	1.050	1.052	0.002	0.383	0.029	0.000
25	22	0	1	0	0	130	0.0120	0.0088	0.00023	37.767	0.025	0.936	0.937	0.001	0.450	0.040	0.000
22	22	0	1	0	0	112	0.0120	0.0088	0.00023	10.790	0.093	1.000	1.001	0.001	0.317	0.033	0.000
5	22	0	1	0	0	137	0.0120	0.0088	0.00023	17.890	0.054	0.963	0.983	0.020	0.467	0.033	0.000
29	22	0	1	0	0	112	0.0120	0.0088	0.00023	11.311	0.089	1.011	1.012	0.001	0.417	0.029	0.000
21	21	0	1	0	0	138	0.0120	0.0088	0.00023	12.224	0.073	0.886	0.936	0.049	0.467	0.051	0.000
28	22	0	1	0	0	116	0.0120	0.0088	0.00023	26.823	0.038	1.029	1.030	0.001	0.433	0.046	0.000
13	22	0	1	0	0	136	0.0120	0.0088	0.00023	21.351	0.045	0.955	0.956	0.001	0.417	0.040	0.000
30	22	0	1	0	0	119	0.0120	0.0088	0.00023	37.904	0.027	1.015	1.016	0.001	0.417	0.041	0.000
42	21	0	1	0	0	137	0.0120	0.0088	0.00023	17.999	0.058	1.043	1.044	0.001	0.550	0.100	0.000
24	22	0	1	0	0	125	0.0120	0.0088	0.00023	20.460	0.053	1.082	1.084	0.001	0.467	0.024	0.000
45	21	0	1	0	0	140	0.0120	0.0088	0.00023	9.686	0.122	1.185	1.186	0.001	0.483	0.073	0.000
39	22	0	1	0	0	111	0.0120	0.0088	0.00023	18.456	0.054	1.005	1.006	0.001	0.467	0.035	0.000
42	22	0	1	0	0	109	0.0120	0.0088	0.00023	9.147	0.104	0.950	0.951	0.001	0.500	0.034	0.000
36	22	0	1	0	0	125	0.0120	0.0088	0.00023	51.328	0.020	1.013	1.016	0.002	0.400	0.022	0.000
37	22	0	1	0	0	126	0.0120	0.0088	0.00023	50.241	0.020	1.014	1.015	0.001	0.517	0.036	0.000
38	22	0	1	0	0	124	0.0120	0.0088	0.00023	13.318	0.074	0.984	1.006	0.022	0.433	0.039	0.000
43	22	0	1	0	0	107	0.0120	0.0088	0.00023	15.573	0.063	0.982	0.983	0.001	0.400	0.032	0.000
33	22	0	1	0	0	109	0.0120	0.0088	0.00023	13.269	0.075	0.990	1.003	0.012	0.350	0.043	0.000
45	22	0	1	0	0	108	0.0120	0.0088	0.00023	28.799	0.031	0.906	0.924	0.018	0.467	0.037	0.000
10	23	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
3	23	0	1	0	0	113	0.0120	0.0088	0.00023	12.676	0.081	1.025	1.026	0.001	0.450	0.026	0.000
5	23	0	1	0	0	105	0.0120	0.0088	0.00023	22.982	0.044	1.008	1.009	0.001	0.417	0.033	0.000
7	23	0	1	0	0	110	0.0120	0.0088	0.00023	34.395	0.028	0.951	0.952	0.001	0.467	0.040	0.000
49	22	0	1	0	0	120	0.0120	0.0088	0.00023	63.368	0.016	0.993	0.996	0.004	0.400	0.037	0.000
8	23	0	1	0	0	101	0.0120	0.0088	0.00023	67.048	0.014	0.948	0.949	0.001	0.400	0.037	0.000
14	23	0	1	0	0	114	0.0120	0.0088	0.00023	20.342	0.043	0.871	0.911	0.039	0.433	0.039	0.000
48	22	0	1	0	0	126	0.0120	0.0088	0.00023	12.447	0.077	0.954	0.955	0.001	0.467	0.026	0.000
20	23	0	1	0	0	109	0.0120	0.0088	0.00023	15.749	0.061	0.961	0.962	0.001	0.433	0.031	0.000
15	23	0	1	0	0	124	0.0120	0.0088	0.00023	30.659	0.031	0.959	0.971	0.012	0.533	0.032	0.000
12	23	0	1	0	0	127	0.0120	0.0088	0.00023	36.331	0.024	0.887	0.899	0.013	0.450	0.036	0.000
19	23	0	1	0	0	114	0.0120	0.0088	0.00023	17.306	0.056	0.962	0.963	0.001	0.500	0.031	0.000
9	22	0	1	0	0	136	0.0120	0.0088	0.00023	34.263	0.035	1.204	1.212	0.008	0.517	0.120	0.000
18	23	0	1	0	0	120	0.0120	0.0088	0.00023	10.266	0.092	0.944	0.945	0.001	0.500	0.054	0.000
35	22	0	1	0	0	117	0.0120	0.0088	0.00023	61.375	0.014	0.868	0.871	0.003	0.483	0.052	0.000
27	23	0	1	0	0	104	0.0120	0.0088	0.00023	16.474	0.055	0.902	0.911	0.009	0.433	0.042	0.000
25	23	0	1	0	0	113	0.0120	0.0088	0.00023	12.828	0.080	1.030	1.031	0.001	0.450	0.060	0.000
32	23	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
28	23	0	1	0	0	114	0.0120	0.0088	0.00023	50.261	0.020	1.030	1.031	0.001	0.400	0.039	0.000
36	23	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
22	23	0	1	0	0	122	0.0120	0.0088	0.00023	12.357	0.076	0.939	0.940	0.001	0.433	0.038	0.000
30	23	0	1	0	0	116	0.0120	0.0088	0.00023	17.089	0.057	0.977	0.978	0.001	0.400	0.037	0.000
31	23	0	1	0	0	120	0.0120	0.0088	0.00023	7.433	0.130	0.965	0.966	0.001	0.417	0.052	0.000
0	23	0	1	0	0	117	0.0120	0.0088	0.00023	26.070	0.040	1.031	1.032	0.001	0.417	0.023	0.000
38	23	0	1	0	0	102	0.0120	0.0088	0.00023	15.708	0.067	1.048	1.049	0.001	0.367	0.049	0.000
37	23	0	1	0	0	113	0.0120	0.0088	0.00023	18.314	0.057	1.036	1.037	0.001	0.467	0.024	0.000
35	23	0	1	0	0	128	0.0120	0.0088	0.00023	67.239	0.014	0.956	0.957	0.001	0.450	0.046	0.000
24	23	0	1	0	0	125	0.0120	0.0088	0.00023	21.044	0.048	1.004	1.005	0.001	0.367	0.037	0.000
39	23	0	1	0	0	115	0.0120	0.0088	0.00023	36.809	0.027	1.000	1.001	0.001	0.383	0.023	0.000
43	23	0	1	0	0	106	0.0120	0.0088	0.00023	19.124	0.050	0.956	0.957	0.001	0.417	0.036	0.000
40	23	0	1	0	0	122	0.0120	0.0088	0.00023	22.990	0.043	0.991	0.992	0.001	0.483	0.033	0.000
29	23	0	1	0	0	119	0.0120	0.0088	0.00023	21.742	0.042	0.909	0.910	0.001	0.467	0.048	0.000
42	23	0	1	0	0	118	0.0120	0.0088	0.00023	19.529	0.054	1.055	1.056	0.001	0.383	0.042	0.000
44	23	0	1	0	0	112	0.0120	0.0088	0.00023	11.595	0.079	0.920	0.921	0.001	0.450	0.039	0.000
46	23	0	1	0	0	117	0.0120	0.0088	0.00023	15.565	0.066	1.031	1.032	0.001	0.483	0.028	0.000
45	23	0	1	0	0	111	0.0120	0.0088	0.00023	21.388	0.047	1.000	1.004	0.004	0.467	0.028	0.000
34	23	0	1	0	0	130	0.0120	0.0088	0.00023	4.614	0.180	0.829	0.839	0.010	0.417	0.161	0.000
0	24	0	1	0	0	111	0.0120	0.0088	0.00023	4.461	0.221	0.987	0.988	0.001	0.417	0.040	0.000
4	24	0	1	0	0	113	0.0120	0.0088	0.00023	31.050	0.030	0.919	0.919	0.001	0.433	0.045	0.000
7	24	0	1	0	0	110	0.0120	0.0088	0.00023	13.563	0.065	0.877	0.878	0.001	0.400	0.037	0.000
6	24	0	1	0	0	115	0.0120	0.0088	0.00023	14.119	0.075	1.054	1.055	0.001	0.400	0.041	0.000
2	24	0	1	0	0	123	0.0120	0.0088	0.00023	13.204	0.078	1.035	1.036	0.001	0.433	0.048	0.000
8	24	0	1	0	0	114	0.0120	0.0088	0.00023	14.544	0.069	1.002	1.003	0.001	0.467	0.046	0.000
10	24	0	1	0	0	107	0.0120	0.0088	0.00023	11.977	0.074	0.887	0.888	0.001	0.367	0.031	0.000
17	24	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
47	23	0	1	0	0	132	0.0120	0.0088	0.00023	21.245	0.053	1.126	1.128	0.001	0.483	0.130	0.000
11	24	0	1	0	0	109	0.0120	0.0088	0.00023	14.116	0.066	0.931	0.932	0.001	0.483	0.043	0.000
13	24	0	1	0	0	121	0.0120	0.0088	0.00023	16.577	0.061	1.007	1.009	0.001	0.417	0.034	0.000
1	24	0	1	0	0	113	0.0120	0.0088	0.00023	14.900	0.061	0.902	0.924	0.022	0.367	0.035	0.000
15	24	0	1	0	0	119	0.0120	0.0088	0.00023	12.682	0.077	0.974	0.975	0.001	0.433	0.026	0.000
22	24	0	1	0	0	107	0.0120	0.0088	0.00023	9.134	0.101	0.923	0.923	0.001	0.400	0.052	0.000
18	24	0	1	0	0	123	0.0120	0.0088	0.00023	17.300	0.059	1.014	1.015	0.001	0.450	0.033	0.000
16	24	0	1	0	0	123	0.0120	0.0088	0.00023	10.966	0.078	0.850	0.851	0.001	0.467	0.037	0.000
10	19	0	1	0	0	179	0.0120	0.0088	0.00023	18.125	0.066	1.191	1.192	0.001	0.767	0.169	0.000
44	22	0	1	0	0	139	0.0120	0.0088	0.00023	9.763	0.126	1.231	1.232	0.001	0.550	0.168	0.000
1	23	0	1	0	0	150	0.0120	0.0088	0.00023	57.067	0.019	1.107	1.109	0.001	0.550	0.174	0.000
48	23	0	1	0	0	127	0.0120	0.0088	0.00023	11.410	0.079	0.902	0.923	0.021	0.467	0.042	0.000
30	24	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
23	23	0	1	0	0	168	0.0120	0.0088	0.00023	10.131	0.074	0.748	0.928	0.179	0.400	0.194	0.000
19	24	0	1	0	0	137	0.0120	0.0088	0.00023	36.333	0.026	0.948	0.949	0.001	0.450	0.036	0.000
26	23	0	1	0	0	128	0.0120	0.0088	0.00023	38.772	0.024	0.932	0.933	0.001	0.450	0.177	0.000
38	24	0	1	0	0	110	0.0120	0.0088	0.00023	57.130	0.017	0.995	0.996	0.001	0.417	0.023	0.000
33	24	0	1	0	0	112	0.0120	0.0088	0.00023	35.695	0.026	0.917	0.944	0.026	0.400	0.031	0.000
31	24	0	1	0	0	121	0.0120	0.0088	0.00023	16.139	0.061	0.980	0.988	0.009	0.400	0.037	0.000
37	24	0	1	0	0	107	0.0120	0.0088	0.00023	16.433	0.058	0.953	0.954	0.001	0.367	0.029	0.000
35	24	0	1	0	0	128	0.0120	0.0088	0.00023	19.245	0.049	0.946	0.947	0.001	0.450	0.044	0.000
40	24	0	1	0	0	112	0.0120	0.0088	0.00023	18.356	0.057	1.038	1.039	0.001	0.367	0.038	0.000
26	24	0	1	0	0	117	0.0120	0.0088	0.00023	24.320	0.039	0.959	0.965	0.006	0.500	0.033	0.000
28	24	0	1	0	0	122	0.0120	0.0088	0.00023	15.255	0.065	0.993	0.994	0.001	0.450	0.031	0.000
1	25	0	0	1	0	26	0.0120	0.0088	0.00023	0.000	0.014	0.000	0.000	0.000	0.233	0.032	0.000
33	23	0	1	0	0	129	0.0120	0.0088	0.00023	12.754	0.062	0.793	0.794	0.001	0.400	0.177	0.000
48	24	0	1	0	0	106	0.0120	0.0088	0.00023	18.725	0.049	0.912	0.913	0.001	0.433	0.051	0.000
20	24	0	1	0	0	138	0.0120	0.0088	0.00023	8.423	0.114	0.957	0.958	0.001	0.383	0.057	0.000
47	24	0	1	0	0	115	0.0120	0.0088	0.00023	43.726	0.021	0.920	0.924	0.004	0.433	0.036	0.000
43	24	0	1	0	0	118	0.0120	0.0088	0.00023	23.038	0.039	0.895	0.897	0.002	0.483	0.032	0.000
49	24	0	1	0	0	108	0.0120	0.0088	0.00023	22.657	0.041	0.930	0.931	0.001	0.433	0.059	0.000
21	24	0	1	0	0	157	0.0120	0.0088	0.00023	46.128	0.020	0.909	0.910	0.001	0.417	0.034	0.000
6	25	0	1	0	0	103	0.0120	0.0088	0.00023	9.171	0.090	0.821	0.833	0.012	0.433	0.034	0.000
11	25	0	1	0	0	110	0.0120	0.0088	0.00023	7.069	0.123	0.870	0.879	0.009	0.400	0.024	0.000
23	25	0	1	0	0	110	0.0120	0.0088	0.00023	19.856	0.047	0.943	0.944	0.001	0.400	0.023	0.000
15	25	0	1	0	0	115	0.0120	0.0088	0.00023	7.792	0.116	0.900	0.923	0.023	0.467	0.035	0.000
22	25	0	1	0	0	107	0.0120	0.0088	0.00023	29.840	0.031	0.933	0.934	0.001	0.417	0.018	0.000
